Customer ID,Monetary
13052,348.15
13050,5684.61
13049,656.68
13048,1805.91
13047,3079.1
13046,629.31
13045,305.28
13044,560.47
13043,471.57
13040,676.99
13038,908.46
13037,881.07
13035,886.63
13034,642.77
13033,190.55
13032,996.52
13030,799.48
13029,1247.5
13028,659.68
13027,6912
13026,936.15
13023,689.9
13021,2584.4
13018,7272.75
13017,204
13016,789.89
13015,3346.28
13014,3365.43
13013,4786.99
13012,1311.62
13011,50.55
13008,178.47
13006,81.57
13005,468.95
13004,5613.43
13003,149.05
13002,120.95
13001,9797.92
13000,534.85
12999,455.88
12997,1197.94
12995,200.72
12994,902.22
12993,414.76
12991,503.76
12990,409.5
12989,6854.51
12988,535.32
12987,545
12985,1215.62
12984,97.5
12982,377.2
12981,372.22
12980,7092.06
12977,39.24
12976,738.6
12974,144.8
12971,10930.26
12970,452.24
12968,135.95
12967,1194.75
12966,160.18
12965,771.91
12963,1841.03
12962,266.39
12957,3979.04
12956,108.07
12955,4734.26
12953,329.85
12952,1382.84
12951,1042.07
12950,1843
12949,4143.02
12948,2053.7
12947,1407.29
12945,462.95
12944,604.51
12943,-3.75
12942,683.9
12940,876.29
12939,11581.8
12938,114.14
12937,1504.27
12936,1012.9
12935,2156.45
12933,606.28
12931,33462.81
12930,409.9
12929,105.1
12928,2062.7
12925,694.05
12924,929.95
12923,176.97
12922,405.38
12921,16389.74
12920,164.23
12919,1301.44
12917,594
12916,2982.35
12915,363.65
12913,2483.63
12912,1662.3
12910,3075.04
12909,2128.83
12908,246
12906,2919.81
12904,509.58
12902,138.68
12901,16293.1
12897,216.5
12895,347.3
12893,188.14
12891,331
12890,380.47
12888,313.77
12886,1351.09
12885,1158.27
12884,309.05
12883,703.47
12882,1463.04
12881,298
12879,552.57
12878,841.64
12877,1535.77
12876,2218.02
12875,343.23
12873,374
12872,599.97
12871,380.64
12870,-14.9
12868,1607.06
12867,3986.22
12866,559.12
12865,1548.07
12864,147.12
12863,504.2
12857,1106.4
12856,2162.68
12855,38.1
12854,1289.15
12853,1881.7
12852,299.75
12851,135.18
12849,1050.89
12847,871.54
12845,354.09
12844,325.96
12843,1680.76
12842,1118.99
12841,3876.4
12840,2714.27
12839,5583.62
12838,683.13
12837,134.1
12836,2612.86
12834,312.38
12833,417.38
12832,383.03
12831,215.05
12830,6748.4
12829,253.05
12828,1018.71
12827,430.15
12826,1468.12
12824,397.12
12823,1759.5
12822,918.98
12821,92.72
12820,942.34
12818,1517.88
12817,166.04
12816,572.2
12815,1063.46
12814,125.92
12812,229.64
12811,514.85
12809,484.36
12808,483.65
12802,412.58
12798,6977.04
12797,194.18
12795,430.48
12794,860.41
12793,545.48
12792,400.54
12791,192.6
12790,324.92
12789,91.85
12787,463.66
12785,305.71
12784,574.42
12783,1603.87
12782,2273.32
12781,707.72
12779,3868.7
12778,804.23
12775,1351.24
12772,892.47
12770,1351.45
12769,1143.6
12766,6989.63
12764,1693.88
12763,494.08
12762,1898.52
12759,1531.44
12758,2791.59
12757,4227.7
12756,112.08
12755,2203.2
12754,2949.12
12753,21024.01
12752,4366.78
12750,275.88
12749,3868.2
12748,29072.1
12747,4196.01
12744,9120.39
12743,546.43
12740,427.6
12739,1013.04
12738,155.35
12736,234
12735,779.57
12734,110.4
12733,383.95
12732,236.26
12731,18793.41
12729,453.01
12728,836.33
12727,3947.7
12726,2609.1
12725,427.8
12724,1031.41
12723,725.07
12722,904.33
12721,2628.98
12720,5713.28
12719,608.1
12718,238.25
12717,980.98
12716,1053.49
12715,353.86
12714,4708.86
12713,848.55
12712,4241.63
12710,1130.57
12709,9294.1
12708,2616.32
12707,603.42
12705,6814.24
12704,2220.84
12703,274.7
12702,219
12701,797.71
12700,4867.99
12697,939.02
12695,582.1
12694,869.67
12693,830.96
12691,1035.8
12690,389.01
12689,1247.61
12688,4873.81
12686,89.14
12685,2863.08
12684,2283.63
12683,8221.09
12682,12288.22
12681,13677.59
12680,862.81
12679,1058.67
12678,17588.26
12676,1331.39
12674,1919.31
12673,610.52
12672,225.9
12670,2986.15
12669,1607.73
12668,3743.18
12667,620.13
12666,-227.44
12665,61.75
12664,4863.88
12662,3817.08
12660,245.1
12659,91.68
12658,686.05
12657,1152.06
12656,3982.72
12654,601.98
12653,2209.85
12652,914.53
12651,114
12650,314.44
12649,603.71
12648,318.05
12647,3669.92
12646,1346.97
12645,1755.38
12644,477.91
12643,3344.64
12642,1013.26
12641,185.9
12640,1174.58
12639,486.1
12638,671.69
12637,5953.25
12635,1689.18
12633,2140.63
12631,640.5
12630,1270.88
12628,769.61
12627,4478.53
12626,6388.35
12625,2614.32
12624,641.13
12623,305.1
12622,180.1
12621,13612.07
12620,1339.41
12619,3214.81
12618,177.31
12617,355.53
12616,657.25
12615,2291.19
12614,315.6
12613,3218.98
12612,643.59
12611,1193.32
12610,2057.99
12609,1126.85
12607,3.09E-13
12605,-7.5
12604,254.18
12603,739.2
12602,153.12
12601,569.56
12600,2581.04
12599,1032.58
12598,3002.68
12597,3683.13
12596,618.27
12594,3320.22
12593,418.1
12592,437.6
12591,452.85
12590,9861.38
12589,646.68
12588,214.9
12587,144
12586,179.94
12585,1982.81
12584,1893.95
12583,7187.34
12582,511.36
12581,197.71
12580,415.7
12579,410.72
12578,2753.36
12577,595.4
12576,1306.98
12574,218.45
12573,160.54
12572,1004.72
12571,519.61
12569,4064.99
12567,9114.94
12566,346.7
12565,131.17
12564,456.9
12562,3781.74
12561,238.85
12560,2101.39
12559,536.21
12558,-2.13E-14
12557,11990.96
12556,603.71
12553,3652.25
12552,437.82
12551,168
12550,964.83
12548,95.2
12547,207.8
12546,1141.5
12545,1000.39
12544,355.7
12541,981.18
12540,13309.04
12539,3852.5
12538,363.95
12536,4106.82
12535,716.35
12534,1089.18
12532,349.83
12531,125.22
12530,1623.63
12528,1922.28
12527,348.71
12526,1316.66
12524,4485.72
12523,1745.57
12522,192.72
12521,599.68
12520,2582.51
12519,340.84
12518,2056.89
12517,2464.89
12516,1312.06
12515,383.7
12514,1017.68
12513,586.79
12512,138.03
12510,982.57
12509,176.5
12508,398.27
12507,1258.06
12506,73.5
12505,-4.5
12504,114
12503,-1126
12502,3723.87
12501,2089.68
12500,4206.27
12498,403.7
12497,1043.1
12494,1139.35
12493,416.79
12492,263.21
12491,460.4
12490,5417.93
12489,334.93
12488,1298.66
12484,4495.27
12483,2327.13
12481,5590.86
12480,3281.63
12479,477.3
12478,680.99
12477,13117.01
12476,6546.58
12475,723.38
12474,7116.47
12473,2848.23
12472,6229.48
12471,18740.92
12468,724.04
12465,733.89
12464,1212.05
12463,1303.63
12462,1124.01
12461,826.88
12458,947.4
12457,1917.78
12456,3153.89
12455,2466.86
12454,7.39E-13
12453,707.09
12452,428.57
12451,8933.52
12450,197.88
12449,4067.29
12448,449.45
12447,476.49
12446,1002.31
12445,133.4
12444,5005.46
12442,172.06
12441,173.55
12438,2906.85
12437,4896.66
12436,509.01
12435,7829.89
12434,765.19
12433,13375.87
12432,5059.32
12431,6416.39
12430,256.4
12429,3750.4
12428,7877.2
12427,708.37
12426,582.73
12425,777.2
12424,1760.96
12423,1849.11
12422,803.56
12421,806.27
12420,600.39
12418,668.58
12417,3578.8
12415,123725.45
12414,562.41
12413,694.15
12412,1226.88
12410,681.08
12409,11056.93
12408,2842.57
12407,1708.12
12406,3280.75
12405,1710.39
12403,409.7
12402,225.6
12401,84.3
12399,1108.65
12398,1635.66
12397,2409.9
12395,2998.28
12394,1272.48
12393,1582.6
12391,460.89
12390,549.84
12388,2780.66
12386,401.9
12384,566.16
12383,1839.31
12381,1803.96
12380,2720.56
12379,850.29
12378,4008.62
12377,1628.12
12375,455.42
12374,742.93
12373,364.6
12372,1298.04
12371,1887.96
12370,3545.69
12367,168.9
12365,320.69
12364,1313.1
12363,552
12362,5154.58
12361,189.9
12360,2662.06
12359,6245.53
12358,1168.06
12357,6207.67
12356,2811.43
12355,459.4
12354,1079.4
12353,89
12352,1545.41
12350,334.4
12349,1757.55
12348,1797.24
12347,4310
12346,0
